Start Time,End Time,Experiment,Model,Temperature,Exam,Questions,Accuracy,Input Tokens,Output Tokens,Total Tokens,Tokens per Question,Total Cost,Cost per Question,Runtime,Runtime per Question
2023-10-21 07:07:04,2023-10-21 07:07:50,temp-0.0,gpt-35-turbo,0.0,logiqa-en-100,100,0.4,40333,5900,46233,462.33,0.0722995,0.000722995,45.495103,0.45495103
2023-10-21 07:07:50,2023-10-21 07:08:29,temp-0.1,gpt-35-turbo,0.1,logiqa-en-100,100,0.39,40333,5900,46233,462.33,0.0722995,0.000722995,39.020688,0.39020688
2023-10-21 07:08:29,2023-10-21 07:09:06,temp-0.2,gpt-35-turbo,0.2,logiqa-en-100,100,0.39,40333,5890,46223,462.23,0.0722795,0.0007227949999999,37.117575,0.37117575
2023-10-21 07:09:06,2023-10-21 07:09:41,temp-0.3,gpt-35-turbo,0.3,logiqa-en-100,100,0.41,40333,5895,46228,462.28,0.0722895,0.000722895,34.612051,0.34612051
2023-10-21 07:09:41,2023-10-21 07:10:24,temp-0.4,gpt-35-turbo,0.4,logiqa-en-100,100,0.39,40333,5895,46228,462.28,0.0722895,0.000722895,42.918358,0.4291835799999999
2023-10-21 07:10:24,2023-10-21 07:11:11,temp-0.5,gpt-35-turbo,0.5,logiqa-en-100,100,0.41,40333,5936,46269,462.69,0.0723715,0.000723715,47.523119,0.47523119
2023-10-21 07:11:11,2023-10-21 07:11:56,temp-0.6,gpt-35-turbo,0.6,logiqa-en-100,100,0.41,40333,5920,46253,462.53,0.0723395,0.000723395,44.631628,0.44631628
2023-10-21 07:11:56,2023-10-21 07:12:33,temp-0.7,gpt-35-turbo,0.7,logiqa-en-100,100,0.39,40333,5900,46233,462.33,0.0722995,0.000722995,37.219175,0.37219175
2023-10-21 07:12:33,2023-10-21 07:13:09,temp-0.8,gpt-35-turbo,0.8,logiqa-en-100,100,0.41,40333,6070,46403,464.03,0.0726395,0.000726395,35.993159,0.3599315899999999
2023-10-21 07:13:09,2023-10-21 07:13:48,temp-0.9,gpt-35-turbo,0.9,logiqa-en-100,100,0.39,40333,6293,46626,466.26,0.0730855,0.000730855,39.47955,0.3947955
2023-10-21 07:13:48,2023-10-21 07:14:28,temp-1.0,gpt-35-turbo,1.0,logiqa-en-100,100,0.39,40333,6132,46465,464.65,0.07276350000000001,0.0007276350000000001,39.750025,0.39750025
