Start Time,End Time,Experiment,Model,Temperature,Exam,Questions,Accuracy,Input Tokens,Output Tokens,Total Tokens,Tokens per Question,Total Cost,Cost per Question,Runtime,Runtime per Question
2023-10-21 07:39:55,2023-10-21 07:40:38,temp-0.0,gpt-35-turbo,0.0,sat-en-100,100,0.82,118266,7090,125356,1253.56,0.191579,0.00191579,43.103747,0.43103747
2023-10-21 07:40:38,2023-10-21 07:41:25,temp-0.1,gpt-35-turbo,0.1,sat-en-100,100,0.83,118266,8028,126294,1262.94,0.193455,0.00193455,47.10097,0.4710097
2023-10-21 07:41:25,2023-10-21 07:42:21,temp-0.2,gpt-35-turbo,0.2,sat-en-100,100,0.83,118266,7958,126224,1262.24,0.193315,0.00193315,55.927939,0.55927939
2023-10-21 07:42:21,2023-10-21 07:43:12,temp-0.3,gpt-35-turbo,0.3,sat-en-100,100,0.83,118266,7822,126088,1260.88,0.193043,0.00193043,50.963358,0.50963358
2023-10-21 07:43:12,2023-10-21 07:43:54,temp-0.4,gpt-35-turbo,0.4,sat-en-100,100,0.83,118266,7727,125993,1259.93,0.192853,0.00192853,41.899273,0.41899273
2023-10-21 07:43:54,2023-10-21 07:44:39,temp-0.5,gpt-35-turbo,0.5,sat-en-100,100,0.81,118266,7884,126150,1261.5,0.193167,0.00193167,44.539345,0.4453934499999999
2023-10-21 07:44:39,2023-10-21 07:45:22,temp-0.6,gpt-35-turbo,0.6,sat-en-100,100,0.81,118266,7411,125677,1256.77,0.192221,0.00192221,43.542101,0.43542101
2023-10-21 07:45:22,2023-10-21 07:46:17,temp-0.7,gpt-35-turbo,0.7,sat-en-100,100,0.83,118266,8186,126452,1264.52,0.193771,0.00193771,54.757784,0.54757784
2023-10-21 07:46:17,2023-10-21 07:47:16,temp-0.8,gpt-35-turbo,0.8,sat-en-100,100,0.82,118266,7966,126232,1262.32,0.193331,0.00193331,58.908729,0.58908729
2023-10-21 07:47:16,2023-10-21 07:48:14,temp-0.9,gpt-35-turbo,0.9,sat-en-100,100,0.82,118266,8241,126507,1265.07,0.193881,0.00193881,58.166438,0.58166438
2023-10-21 07:48:14,2023-10-21 07:49:07,temp-1.0,gpt-35-turbo,1.0,sat-en-100,100,0.83,118266,8525,126791,1267.91,0.194449,0.00194449,53.356916,0.53356916
