Start Time,End Time,Experiment,Model,Temperature,Exam,Questions,Accuracy,Input Tokens,Output Tokens,Total Tokens,Tokens per Question,Total Cost,Cost per Question,Runtime,Runtime per Question
2023-11-13 16:41:27,2023-11-13 16:49:26,temp-0.0,gpt-35-turbo,0.0,composite-100,100,0.55,75952,287500,363452,3634.52,0.688928,0.00688928,479.440321,4.79440321
2023-11-13 16:49:26,2023-11-13 16:59:44,temp-0.1,gpt-35-turbo,0.1,composite-100,100,0.62,75952,289004,364956,3649.56,0.6919360000000001,0.00691936,618.120062,6.181200619999999
2023-11-13 16:59:44,2023-11-13 17:12:04,temp-0.2,gpt-35-turbo,0.2,composite-100,100,0.62,75952,284905,360857,3608.57,0.6837380000000001,0.00683738,739.806064,7.39806064
2023-11-13 17:12:04,2023-11-13 17:22:44,temp-0.3,gpt-35-turbo,0.3,composite-100,100,0.58,75952,285902,361854,3618.54,0.685732,0.00685732,639.554947,6.39554947
2023-11-13 17:22:44,2023-11-13 17:33:22,temp-0.4,gpt-35-turbo,0.4,composite-100,100,0.62,75952,284060,360012,3600.12,0.682048,0.00682048,638.079009,6.3807900900000005
2023-11-13 17:33:22,2023-11-13 17:45:13,temp-0.5,gpt-35-turbo,0.5,composite-100,100,0.63,75952,283354,359306,3593.06,0.680636,0.00680636,711.19983,7.1119983
2023-11-13 17:45:13,2023-11-13 17:56:45,temp-0.6,gpt-35-turbo,0.6,composite-100,100,0.62,75952,282579,358531,3585.31,0.6790860000000001,0.00679086,691.943767,6.91943767
2023-11-13 17:56:45,2023-11-13 18:08:08,temp-0.7,gpt-35-turbo,0.7,composite-100,100,0.61,75952,282333,358285,3582.85,0.678594,0.00678594,683.000354,6.83000354
2023-11-13 18:08:08,2023-11-13 18:19:51,temp-0.8,gpt-35-turbo,0.8,composite-100,100,0.61,75952,279519,355471,3554.71,0.6729660000000001,0.00672966,703.367659,7.03367659
2023-11-13 18:19:51,2023-11-13 18:31:49,temp-0.9,gpt-35-turbo,0.9,composite-100,100,0.62,75952,279705,355657,3556.57,0.673338,0.00673338,717.94646,7.1794646
2023-11-13 18:31:49,2023-11-13 18:44:45,temp-1.0,gpt-35-turbo,1.0,composite-100,100,0.63,75952,283258,359210,3592.1,0.6804439999999999,0.006804439999999999,775.612957,7.756129570000001
