Start Time,End Time,Experiment,Model,Temperature,Exam,Questions,Accuracy,Input Tokens,Output Tokens,Total Tokens,Tokens per Question,Total Cost,Cost per Question,Runtime,Runtime per Question
2023-10-17 11:15:13,2023-10-17 11:22:58,temp-0.0,gpt-35-turbo,0.0,lsat-lr-100,100,0.42,71054,311710,382764,3827.64,0.730001,0.00730001,465.209531,4.65209531
2023-10-17 11:22:58,2023-10-17 11:34:21,temp-0.1,gpt-35-turbo,0.1,lsat-lr-100,100,0.46,71054,307699,378753,3787.53,0.721979,0.00721979,682.456102,6.82456102
2023-10-17 11:34:21,2023-10-17 11:46:28,temp-0.2,gpt-35-turbo,0.2,lsat-lr-100,100,0.5,71054,305546,376600,3766.0,0.717673,0.00717673,727.154813,7.27154813
2023-10-17 11:46:28,2023-10-17 11:59:13,temp-0.3,gpt-35-turbo,0.3,lsat-lr-100,100,0.48,71054,306980,378034,3780.34,0.7205410000000001,0.00720541,765.072458,7.650724579999999
2023-10-17 11:59:13,2023-10-17 12:11:56,temp-0.4,gpt-35-turbo,0.4,lsat-lr-100,100,0.52,71054,308650,379704,3797.04,0.7238810000000001,0.00723881,763.522536,7.63522536
2023-10-17 12:11:56,2023-10-17 12:24:53,temp-0.5,gpt-35-turbo,0.5,lsat-lr-100,100,0.48,71054,305438,376492,3764.92,0.717457,0.00717457,776.556924,7.76556924
2023-10-17 12:24:53,2023-10-17 12:37:03,temp-0.6,gpt-35-turbo,0.6,lsat-lr-100,100,0.5,71054,294070,365124,3651.24,0.694721,0.00694721,729.602661,7.29602661
2023-10-17 12:37:03,2023-10-17 12:49:35,temp-0.7,gpt-35-turbo,0.7,lsat-lr-100,100,0.53,71054,298804,369858,3698.58,0.7041890000000001,0.00704189,752.416366,7.52416366
2023-10-17 12:49:35,2023-10-17 13:01:17,temp-0.8,gpt-35-turbo,0.8,lsat-lr-100,100,0.5,71054,297795,368849,3688.49,0.7021710000000001,0.00702171,701.911724,7.019117240000001
2023-10-17 13:01:17,2023-10-17 13:13:16,temp-0.9,gpt-35-turbo,0.9,lsat-lr-100,100,0.47,71054,293659,364713,3647.13,0.693899,0.00693899,719.148405,7.191484050000001
2023-10-17 13:13:16,2023-10-17 13:24:56,temp-1.0,gpt-35-turbo,1.0,lsat-lr-100,100,0.52,71054,289165,360219,3602.19,0.684911,0.00684911,699.676017,6.99676017
