Start Time,End Time,Experiment,Model,Temperature,Exam,Questions,Accuracy,Input Tokens,Output Tokens,Total Tokens,Tokens per Question,Total Cost,Cost per Question,Runtime,Runtime per Question
2023-10-21 22:40:14,2023-10-21 22:47:12,temp-0.0,gpt-35-turbo,0.0,lsat-ar-100,100,0.31,55224,304610,359834,3598.34,0.692056,0.00692056,417.719132,4.17719132
2023-10-21 22:47:12,2023-10-21 22:57:59,temp-0.1,gpt-35-turbo,0.1,lsat-ar-100,100,0.27,55224,298988,354212,3542.12,0.680812,0.00680812,647.048405,6.47048405
2023-10-21 22:57:59,2023-10-21 23:09:24,temp-0.2,gpt-35-turbo,0.2,lsat-ar-100,100,0.28,55224,299390,354614,3546.14,0.681616,0.00681616,685.414049,6.85414049
2023-10-21 23:09:24,2023-10-21 23:21:05,temp-0.3,gpt-35-turbo,0.3,lsat-ar-100,100,0.27,55224,298961,354185,3541.85,0.6807580000000001,0.00680758,701.101765,7.01101765
2023-10-21 23:21:05,2023-10-21 23:32:46,temp-0.4,gpt-35-turbo,0.4,lsat-ar-100,100,0.33,55224,298606,353830,3538.3,0.680048,0.00680048,701.095669,7.01095669
2023-10-21 23:32:46,2023-10-21 23:44:17,temp-0.5,gpt-35-turbo,0.5,lsat-ar-100,100,0.26,55224,296105,351329,3513.29,0.675046,0.00675046,691.214599,6.91214599
2023-10-21 23:44:17,2023-10-21 23:56:49,temp-0.6,gpt-35-turbo,0.6,lsat-ar-100,100,0.25,55224,306397,361621,3616.21,0.69563,0.0069562999999999,751.258903,7.51258903
2023-10-21 23:56:49,2023-10-22 00:09:08,temp-0.7,gpt-35-turbo,0.7,lsat-ar-100,100,0.26,55224,303803,359027,3590.27,0.690442,0.00690442,738.881186,7.38881186
2023-10-22 00:09:08,2023-10-22 00:21:26,temp-0.8,gpt-35-turbo,0.8,lsat-ar-100,100,0.24,55224,304902,360126,3601.26,0.69264,0.0069264,738.566159,7.38566159
2023-10-22 00:21:26,2023-10-22 00:33:48,temp-0.9,gpt-35-turbo,0.9,lsat-ar-100,100,0.22,55224,305378,360602,3606.02,0.693592,0.00693592,741.888126,7.418881260000001
2023-10-22 00:33:48,2023-10-22 00:46:45,temp-1.0,gpt-35-turbo,1.0,lsat-ar-100,100,0.27,55224,311903,367127,3671.27,0.7066420000000001,0.007066420000000001,777.415151,7.77415151
