Start Time,End Time,Experiment,Model,Temperature,Exam,Questions,Accuracy,Input Tokens,Output Tokens,Total Tokens,Tokens per Question,Total Cost,Cost per Question,Runtime,Runtime per Question
2023-10-22 03:46:03,2023-10-22 03:49:50,temp-0.0,gpt-35-turbo,0.0,sat-en-100,100,0.69,130245,140950,271195,2711.95,0.4772675,0.004772675,226.09056,2.2609056
2023-10-22 03:49:50,2023-10-22 03:55:31,temp-0.1,gpt-35-turbo,0.1,sat-en-100,100,0.71,130245,145758,276003,2760.03,0.4868835,0.004868835,341.309141,3.4130914100000003
2023-10-22 03:55:31,2023-10-22 04:01:25,temp-0.2,gpt-35-turbo,0.2,sat-en-100,100,0.71,130245,147023,277268,2772.68,0.4894134999999999,0.0048941349999999,353.943926,3.53943926
2023-10-22 04:01:25,2023-10-22 04:07:36,temp-0.3,gpt-35-turbo,0.3,sat-en-100,100,0.7,130245,150221,280466,2804.66,0.4958095,0.004958095,371.082679,3.71082679
2023-10-22 04:07:36,2023-10-22 04:23:47,temp-0.4,gpt-35-turbo,0.4,sat-en-100,100,0.72,128923,146047,274970,2749.7,0.4854785,0.004854785,971.261783,9.71261783
2023-10-22 04:23:47,2023-10-22 04:30:36,temp-0.5,gpt-35-turbo,0.5,sat-en-100,100,0.7,130245,146594,276839,2768.39,0.4885555,0.004885555,409.211212,4.09211212
2023-10-22 04:30:36,2023-10-22 04:36:48,temp-0.6,gpt-35-turbo,0.6,sat-en-100,100,0.71,130245,147817,278062,2780.62,0.4910015,0.004910015,371.739456,3.71739456
2023-10-22 04:36:48,2023-10-22 04:43:46,temp-0.7,gpt-35-turbo,0.7,sat-en-100,100,0.69,130245,150174,280419,2804.19,0.4957155,0.0049571549999999,417.529343,4.17529343
2023-10-22 04:43:46,2023-10-22 04:50:32,temp-0.8,gpt-35-turbo,0.8,sat-en-100,100,0.71,130245,149037,279282,2792.82,0.4934415,0.004934415,406.526424,4.06526424
2023-10-22 04:50:32,2023-10-22 04:57:04,temp-0.9,gpt-35-turbo,0.9,sat-en-100,100,0.71,130245,149455,279700,2797.0,0.4942775,0.004942775,391.716455,3.91716455
2023-10-22 04:57:04,2023-10-22 05:03:30,temp-1.0,gpt-35-turbo,1.0,sat-en-100,100,0.75,130245,149113,279358,2793.58,0.4935935,0.004935935,386.426066,3.86426066
