Start Time,End Time,Experiment,Model,Temperature,Exam,Questions,Accuracy,Input Tokens,Output Tokens,Total Tokens,Tokens per Question,Total Cost,Cost per Question,Runtime,Runtime per Question
2023-10-22 05:03:30,2023-10-22 05:08:44,temp-0.0,gpt-35-turbo,0.0,sat-math-100,100,0.54,45548,202300,247848,2478.48,0.472922,0.00472922,313.234825,3.13234825
2023-10-22 05:08:44,2023-10-22 05:15:25,temp-0.1,gpt-35-turbo,0.1,sat-math-100,100,0.64,45548,197635,243183,2431.83,0.4635919999999999,0.0046359199999999,401.563689,4.01563689
2023-10-22 05:15:25,2023-10-22 05:22:30,temp-0.2,gpt-35-turbo,0.2,sat-math-100,100,0.69,45548,192892,238440,2384.4,0.454106,0.00454106,424.367282,4.24367282
2023-10-22 05:22:30,2023-10-22 05:29:56,temp-0.3,gpt-35-turbo,0.3,sat-math-100,100,0.62,45548,191891,237439,2374.39,0.4521039999999999,0.00452104,446.671261,4.46671261
2023-10-22 05:29:56,2023-10-22 05:37:58,temp-0.4,gpt-35-turbo,0.4,sat-math-100,100,0.68,45548,192949,238497,2384.97,0.45422,0.0045422,482.035758,4.82035758
2023-10-22 05:37:58,2023-10-22 05:45:46,temp-0.5,gpt-35-turbo,0.5,sat-math-100,100,0.77,45548,194071,239619,2396.19,0.456464,0.00456464,467.89837,4.6789837
2023-10-22 05:45:46,2023-10-22 05:53:24,temp-0.6,gpt-35-turbo,0.6,sat-math-100,100,0.71,45548,190479,236027,2360.27,0.44928,0.0044928,458.069898,4.58069898
2023-10-22 05:53:24,2023-10-22 06:02:19,temp-0.7,gpt-35-turbo,0.7,sat-math-100,100,0.71,45548,198274,243822,2438.22,0.46487,0.0046487,535.033158,5.35033158
2023-10-22 06:02:19,2023-10-22 06:10:43,temp-0.8,gpt-35-turbo,0.8,sat-math-100,100,0.71,45548,195234,240782,2407.82,0.45879,0.0045879,503.325674,5.03325674
2023-10-22 06:10:43,2023-10-22 06:19:34,temp-0.9,gpt-35-turbo,0.9,sat-math-100,100,0.73,45548,200889,246437,2464.37,0.4701,0.004701,531.185172,5.31185172
2023-10-22 06:19:34,2023-10-22 06:27:37,temp-1.0,gpt-35-turbo,1.0,sat-math-100,100,0.73,45548,199407,244955,2449.55,0.467136,0.00467136,483.115188,4.83115188
